,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
1303,1303,0.7728956338038852,2022-12-01 05:34:13.550068,2022-12-01 05:34:32.549164,0 days 00:00:18.999096,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1304,1304,0.7670381396758391,2022-12-01 05:34:32.779586,2022-12-01 05:34:51.795899,0 days 00:00:19.016313,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1305,1305,0.7651120716861886,2022-12-01 05:34:52.025205,2022-12-01 05:35:11.054589,0 days 00:00:19.029384,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1306,1306,0.7652996628695656,2022-12-01 05:35:11.290805,2022-12-01 05:35:30.249888,0 days 00:00:18.959083,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1307,1307,0.7671686778430232,2022-12-01 05:35:30.475899,2022-12-01 05:35:49.582703,0 days 00:00:19.106804,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1308,1308,0.7692279333134462,2022-12-01 05:35:49.813048,2022-12-01 05:36:08.899388,0 days 00:00:19.086340,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1309,1309,0.7667494618685451,2022-12-01 05:36:09.138237,2022-12-01 05:36:28.143406,0 days 00:00:19.005169,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1310,1310,0.7698525343735048,2022-12-01 05:36:28.368136,2022-12-01 05:36:47.505676,0 days 00:00:19.137540,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1311,1311,0.7683886013342537,2022-12-01 05:36:47.737404,2022-12-01 05:37:06.810964,0 days 00:00:19.073560,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1312,1312,0.7699633845233935,2022-12-01 05:37:07.039346,2022-12-01 05:37:25.949509,0 days 00:00:18.910163,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1313,1313,0.7634409586062653,2022-12-01 05:37:26.183598,2022-12-01 05:37:45.157317,0 days 00:00:18.973719,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1314,1314,0.7692121326487379,2022-12-01 05:37:45.382812,2022-12-01 05:38:04.381170,0 days 00:00:18.998358,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1315,1315,0.7631556503964758,2022-12-01 05:38:04.611309,2022-12-01 05:38:23.622452,0 days 00:00:19.011143,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1316,1316,0.7716577263142987,2022-12-01 05:38:23.848920,2022-12-01 05:38:42.812002,0 days 00:00:18.963082,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1317,1317,0.7735769150736986,2022-12-01 05:38:43.041298,2022-12-01 05:39:02.212651,0 days 00:00:19.171353,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1318,1318,0.7719257971915783,2022-12-01 05:39:02.435823,2022-12-01 05:39:21.405510,0 days 00:00:18.969687,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1319,1319,0.7678295300954502,2022-12-01 05:39:21.636067,2022-12-01 05:39:40.611982,0 days 00:00:18.975915,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1320,1320,0.7644153099626434,2022-12-01 05:39:40.842944,2022-12-01 05:39:59.704647,0 days 00:00:18.861703,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1321,1321,0.7647824316588328,2022-12-01 05:39:59.932042,2022-12-01 05:40:18.962556,0 days 00:00:19.030514,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1322,1322,0.7676271903794671,2022-12-01 05:40:19.196684,2022-12-01 05:40:38.294837,0 days 00:00:19.098153,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1323,1323,0.7665380331899014,2022-12-01 05:40:38.528442,2022-12-01 05:40:57.611049,0 days 00:00:19.082607,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1324,1324,0.7606741285463986,2022-12-01 05:40:57.853700,2022-12-01 05:41:16.903986,0 days 00:00:19.050286,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1325,1325,0.7685390080372999,2022-12-01 05:41:17.134563,2022-12-01 05:41:36.124825,0 days 00:00:18.990262,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1326,1326,0.769850618580409,2022-12-01 05:41:36.355099,2022-12-01 05:41:55.335842,0 days 00:00:18.980743,"{0: 1, 1: 10}",,1.0,860,COMPLETE
1327,1327,0.7677208470179007,2022-12-01 05:41:55.566633,2022-12-01 05:42:14.674098,0 days 00:00:19.107465,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1328,1328,0.7690954136215857,2022-12-01 05:42:14.905558,2022-12-01 05:42:33.982703,0 days 00:00:19.077145,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1329,1329,0.7660842728649475,2022-12-01 05:42:34.214181,2022-12-01 05:42:52.457062,0 days 00:00:18.242881,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1330,1330,0.7579567497092243,2022-12-01 05:42:52.687567,2022-12-01 05:43:09.898144,0 days 00:00:17.210577,"{0: 1, 1: 10}",3.0,1.0,860,COMPLETE
1331,1331,0.7709872553969042,2022-12-01 05:43:10.126182,2022-12-01 05:43:29.193840,0 days 00:00:19.067658,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1332,1332,0.7666820651530422,2022-12-01 05:43:29.425119,2022-12-01 05:43:47.706664,0 days 00:00:18.281545,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1333,1333,0.7693017269137915,2022-12-01 05:43:47.938604,2022-12-01 05:44:06.965526,0 days 00:00:19.026922,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1334,1334,0.7715667120687778,2022-12-01 05:44:07.191188,2022-12-01 05:44:26.143457,0 days 00:00:18.952269,"{0: 1, 1: 10}",25.0,1.0,860,COMPLETE
1335,1335,0.7699954475191041,2022-12-01 05:44:26.374759,2022-12-01 05:44:45.524151,0 days 00:00:19.149392,"{0: 1, 1: 10}",31.0,1.0,860,COMPLETE
1336,1336,0.7651576806536751,2022-12-01 05:44:45.752603,2022-12-01 05:45:03.960496,0 days 00:00:18.207893,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1337,1337,0.7727378702108447,2022-12-01 05:45:04.183314,2022-12-01 05:45:23.303362,0 days 00:00:19.120048,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1338,1338,0.7679020406732181,2022-12-01 05:45:23.534569,2022-12-01 05:45:42.692765,0 days 00:00:19.158196,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1339,1339,0.7693063201146166,2022-12-01 05:45:42.922517,2022-12-01 05:46:02.692707,0 days 00:00:19.770190,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1340,1340,0.7567638526486808,2022-12-01 05:46:02.922703,2022-12-01 05:46:21.495948,0 days 00:00:18.573245,"{0: 1, 1: 10}",4.0,1.0,860,COMPLETE
1341,1341,0.7671316266092351,2022-12-01 05:46:21.722070,2022-12-01 05:46:41.647758,0 days 00:00:19.925688,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1342,1342,0.7700463807966281,2022-12-01 05:46:41.878468,2022-12-01 05:47:00.319902,0 days 00:00:18.441434,"{0: 1, 1: 10}",21.0,1.0,810,COMPLETE
1343,1343,0.7636760558276952,2022-12-01 05:47:00.550160,2022-12-01 05:47:20.605202,0 days 00:00:20.055042,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1344,1344,0.7713786517522772,2022-12-01 05:47:20.834892,2022-12-01 05:47:40.575342,0 days 00:00:19.740450,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1345,1345,0.753066476110763,2022-12-01 05:47:40.804479,2022-12-01 05:47:59.660308,0 days 00:00:18.855829,"{0: 1, 1: 10}",7.0,1.0,860,COMPLETE
1346,1346,0.7682405304600318,2022-12-01 05:47:59.888864,2022-12-01 05:48:19.952839,0 days 00:00:20.063975,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1347,1347,0.7669755524569842,2022-12-01 05:48:20.183475,2022-12-01 05:48:39.242612,0 days 00:00:19.059137,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1348,1348,0.7666862234254831,2022-12-01 05:48:39.473344,2022-12-01 05:48:59.381771,0 days 00:00:19.908427,"{0: 1, 1: 10}",12.0,1.0,910,COMPLETE
1349,1349,0.7665863161068536,2022-12-01 05:48:59.619785,2022-12-01 05:49:18.735283,0 days 00:00:19.115498,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1350,1350,0.7656686539890184,2022-12-01 05:49:18.963737,2022-12-01 05:49:37.437796,0 days 00:00:18.474059,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1351,1351,0.7676697738611585,2022-12-01 05:49:37.671741,2022-12-01 05:49:57.555950,0 days 00:00:19.884209,"{0: 1, 1: 10}",,1.0,910,COMPLETE
1352,1352,0.7665516528477934,2022-12-01 05:49:57.788352,2022-12-01 05:50:17.587781,0 days 00:00:19.799429,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1353,1353,0.7666437833865241,2022-12-01 05:50:17.818738,2022-12-01 05:50:36.872710,0 days 00:00:19.053972,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1354,1354,0.765020359905221,2022-12-01 05:50:37.100436,2022-12-01 05:50:56.969635,0 days 00:00:19.869199,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1355,1355,0.7706650347068885,2022-12-01 05:50:57.201930,2022-12-01 05:51:16.254744,0 days 00:00:19.052814,"{0: 1, 1: 10}",27.0,1.0,860,COMPLETE
1356,1356,0.7600940889012255,2022-12-01 05:51:16.483550,2022-12-01 05:51:34.308184,0 days 00:00:17.824634,"{0: 1, 1: 10}",3.0,1.0,910,COMPLETE
1357,1357,0.7700239090977752,2022-12-01 05:51:34.542733,2022-12-01 05:51:54.363252,0 days 00:00:19.820519,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1358,1358,0.7652830628445322,2022-12-01 05:51:54.586506,2022-12-01 05:52:13.669702,0 days 00:00:19.083196,"{0: 1, 1: 10}",31.0,1.0,860,COMPLETE
1359,1359,0.7694623659039428,2022-12-01 05:52:13.899929,2022-12-01 05:52:33.575982,0 days 00:00:19.676053,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1360,1360,0.7696574902504647,2022-12-01 05:52:33.809497,2022-12-01 05:52:52.020396,0 days 00:00:18.210899,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1361,1361,0.769374264922424,2022-12-01 05:52:52.245597,2022-12-01 05:53:11.372648,0 days 00:00:19.127051,"{0: 1, 1: 10}",25.0,1.0,860,COMPLETE
1362,1362,0.7663233868116374,2022-12-01 05:53:11.610074,2022-12-01 05:53:31.441373,0 days 00:00:19.831299,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1363,1363,0.7690362512592052,2022-12-01 05:53:31.674372,2022-12-01 05:53:51.543993,0 days 00:00:19.869621,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1364,1364,0.7689415187166581,2022-12-01 05:53:51.770674,2022-12-01 05:54:11.662706,0 days 00:00:19.892032,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1365,1365,0.7658439150581555,2022-12-01 05:54:11.893090,2022-12-01 05:54:31.050754,0 days 00:00:19.157664,"{0: 1, 1: 10}",35.0,1.0,860,COMPLETE
1366,1366,0.7663126993311326,2022-12-01 05:54:31.282698,2022-12-01 05:54:49.682282,0 days 00:00:18.399584,"{0: 1, 1: 10}",18.0,1.0,810,COMPLETE
1367,1367,0.7641070736242487,2022-12-01 05:54:49.909454,2022-12-01 05:55:08.959268,0 days 00:00:19.049814,"{0: 1, 1: 10}",21.0,1.0,860,COMPLETE
1368,1368,0.7690433113792677,2022-12-01 05:55:09.190400,2022-12-01 05:55:29.116599,0 days 00:00:19.926199,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1369,1369,0.7676426294146029,2022-12-01 05:55:29.344297,2022-12-01 05:55:49.390233,0 days 00:00:20.045936,"{0: 1, 1: 10}",39.0,1.0,910,COMPLETE
1370,1370,0.757100017862131,2022-12-01 05:55:49.616660,2022-12-01 05:56:08.325370,0 days 00:00:18.708710,"{0: 1, 1: 10}",5.0,1.0,860,COMPLETE
1371,1371,0.7556566466978748,2022-12-01 05:56:08.563446,2022-12-01 05:56:27.952056,0 days 00:00:19.388610,"{0: 1, 1: 10}",4.0,1.0,910,COMPLETE
1372,1372,0.763354575444438,2022-12-01 05:56:28.190071,2022-12-01 05:56:47.171261,0 days 00:00:18.981190,"{0: 1, 1: 10}",19.0,1.0,860,COMPLETE
1373,1373,0.7674452981968943,2022-12-01 05:56:47.402890,2022-12-01 05:57:07.294993,0 days 00:00:19.892103,"{0: 1, 1: 10}",13.0,1.0,910,COMPLETE
1374,1374,0.7728963423410008,2022-12-01 05:57:07.529004,2022-12-01 05:57:26.766774,0 days 00:00:19.237770,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1375,1375,0.7673712692278212,2022-12-01 05:57:26.995144,2022-12-01 05:57:45.283940,0 days 00:00:18.288796,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1376,1376,0.7742716265432951,2022-12-01 05:57:45.511206,2022-12-01 05:58:04.543471,0 days 00:00:19.032265,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1377,1377,0.7656200403189108,2022-12-01 05:58:04.769847,2022-12-01 05:58:22.953602,0 days 00:00:18.183755,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1378,1378,0.7673729057157701,2022-12-01 05:58:23.190669,2022-12-01 05:58:41.641130,0 days 00:00:18.450461,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1379,1379,0.7662928243569398,2022-12-01 05:58:41.876883,2022-12-01 05:59:00.849651,0 days 00:00:18.972768,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1380,1380,0.7642420687417655,2022-12-01 05:59:01.081636,2022-12-01 05:59:20.140177,0 days 00:00:19.058541,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1381,1381,0.7684832287811725,2022-12-01 05:59:20.371787,2022-12-01 05:59:39.751182,0 days 00:00:19.379395,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1382,1382,0.7660773541561131,2022-12-01 05:59:39.978413,2022-12-01 05:59:58.324279,0 days 00:00:18.345866,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1383,1383,0.7666434350407343,2022-12-01 05:59:58.547325,2022-12-01 06:00:17.703038,0 days 00:00:19.155713,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1384,1384,0.7720928975155992,2022-12-01 06:00:17.934839,2022-12-01 06:00:37.140145,0 days 00:00:19.205306,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1385,1385,0.7706403240294134,2022-12-01 06:00:37.378131,2022-12-01 06:00:56.661160,0 days 00:00:19.283029,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1386,1386,0.7626687080955163,2022-12-01 06:00:56.885967,2022-12-01 06:01:15.206632,0 days 00:00:18.320665,"{0: 1, 1: 10}",12.0,1.0,810,COMPLETE
1387,1387,0.7670161167430616,2022-12-01 06:01:15.438408,2022-12-01 06:01:34.482412,0 days 00:00:19.044004,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1388,1388,0.7574386557514228,2022-12-01 06:01:34.725446,2022-12-01 06:01:52.907319,0 days 00:00:18.181873,"{0: 1, 1: 10}",7.0,1.0,810,COMPLETE
1389,1389,0.7695275962034566,2022-12-01 06:01:53.139407,2022-12-01 06:02:12.269762,0 days 00:00:19.130355,"{0: 1, 1: 10}",15.0,1.0,860,COMPLETE
1390,1390,0.7633630818080505,2022-12-01 06:02:12.500906,2022-12-01 06:02:31.526745,0 days 00:00:19.025839,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1391,1391,0.7607911620146601,2022-12-01 06:02:31.758820,2022-12-01 06:02:50.931224,0 days 00:00:19.172404,"{0: 1, 1: 10}",,1.0,860,COMPLETE
1392,1392,0.7646624196400955,2022-12-01 06:02:51.153333,2022-12-01 06:03:09.531367,0 days 00:00:18.378034,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1393,1393,0.7685202104457247,2022-12-01 06:03:09.761392,2022-12-01 06:03:28.917107,0 days 00:00:19.155715,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1394,1394,0.770161040476647,2022-12-01 06:03:29.150075,2022-12-01 06:03:48.305232,0 days 00:00:19.155157,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1395,1395,0.7668679163951914,2022-12-01 06:03:48.534839,2022-12-01 06:04:07.606577,0 days 00:00:19.071738,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1396,1396,0.7687834312915436,2022-12-01 06:04:07.842535,2022-12-01 06:04:26.870021,0 days 00:00:19.027486,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1397,1397,0.7591135327648517,2022-12-01 06:04:27.102343,2022-12-01 06:04:43.726939,0 days 00:00:16.624596,"{0: 1, 1: 10}",3.0,1.0,810,COMPLETE
1398,1398,0.7690073250516228,2022-12-01 06:04:43.953998,2022-12-01 06:05:03.022243,0 days 00:00:19.068245,"{0: 1, 1: 10}",27.0,1.0,860,COMPLETE
1399,1399,0.7689828000408238,2022-12-01 06:05:03.251043,2022-12-01 06:05:21.542441,0 days 00:00:18.291398,"{0: 1, 1: 10}",11.0,1.0,810,COMPLETE
1400,1400,0.7699193586536826,2022-12-01 06:05:21.766868,2022-12-01 06:05:40.752657,0 days 00:00:18.985789,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1401,1401,0.7617918344330812,2022-12-01 06:05:40.988021,2022-12-01 06:06:00.084457,0 days 00:00:19.096436,"{0: 1, 1: 10}",31.0,1.0,860,COMPLETE
1402,1402,0.7679552622754987,2022-12-01 06:06:00.328068,2022-12-01 06:06:20.124057,0 days 00:00:19.795989,"{0: 1, 1: 10}",16.0,1.0,910,COMPLETE
1403,1403,0.7698190743894667,2022-12-01 06:06:20.356130,2022-12-01 06:06:40.155536,0 days 00:00:19.799406,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1404,1404,0.769671974394659,2022-12-01 06:06:40.390334,2022-12-01 06:06:59.522631,0 days 00:00:19.132297,"{0: 1, 1: 10}",15.0,1.0,860,COMPLETE
1405,1405,0.771282928343733,2022-12-01 06:06:59.747887,2022-12-01 06:07:19.543846,0 days 00:00:19.795959,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1406,1406,0.7524533597001942,2022-12-01 06:07:19.775390,2022-12-01 06:07:38.507465,0 days 00:00:18.732075,"{0: 1, 1: 10}",6.0,1.0,860,COMPLETE
1407,1407,0.7625909570381831,2022-12-01 06:07:38.748919,2022-12-01 06:07:57.104142,0 days 00:00:18.355223,"{0: 1, 1: 10}",25.0,1.0,810,COMPLETE
1408,1408,0.7706165209318194,2022-12-01 06:07:57.334035,2022-12-01 06:08:17.050608,0 days 00:00:19.716573,"{0: 1, 1: 10}",35.0,1.0,910,COMPLETE
1409,1409,0.7680098155245064,2022-12-01 06:08:17.273942,2022-12-01 06:08:37.097378,0 days 00:00:19.823436,"{0: 1, 1: 10}",18.0,1.0,910,COMPLETE
1410,1410,0.7697833409352448,2022-12-01 06:08:37.329823,2022-12-01 06:08:56.322676,0 days 00:00:18.992853,"{0: 1, 1: 10}",11.0,1.0,860,COMPLETE
1411,1411,0.7686921941739376,2022-12-01 06:08:56.547451,2022-12-01 06:09:16.549208,0 days 00:00:20.001757,"{0: 1, 1: 10}",17.0,1.0,910,COMPLETE
1412,1412,0.7678467727702636,2022-12-01 06:09:16.775465,2022-12-01 06:09:35.740674,0 days 00:00:18.965209,"{0: 1, 1: 10}",14.0,1.0,860,COMPLETE
1413,1413,0.7723778781025239,2022-12-01 06:09:35.970636,2022-12-01 06:09:55.923392,0 days 00:00:19.952756,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1414,1414,0.7653441254538225,2022-12-01 06:09:56.151312,2022-12-01 06:10:16.248084,0 days 00:00:20.096772,"{0: 1, 1: 10}",39.0,1.0,910,COMPLETE
1415,1415,0.7594591231203474,2022-12-01 06:10:16.482064,2022-12-01 06:10:36.136979,0 days 00:00:19.654915,"{0: 1, 1: 10}",5.0,1.0,910,COMPLETE
1416,1416,0.7732067578985686,2022-12-01 06:10:36.371978,2022-12-01 06:10:56.111553,0 days 00:00:19.739575,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1417,1417,0.7536110771271428,2022-12-01 06:10:56.341281,2022-12-01 06:11:15.549608,0 days 00:00:19.208327,"{0: 1, 1: 10}",4.0,1.0,910,COMPLETE
1418,1418,0.7695882105574314,2022-12-01 06:11:15.774286,2022-12-01 06:11:35.556894,0 days 00:00:19.782608,"{0: 1, 1: 10}",19.0,1.0,910,COMPLETE
1419,1419,0.7674295389788763,2022-12-01 06:11:35.787847,2022-12-01 06:11:55.634189,0 days 00:00:19.846342,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1420,1420,0.7730812120917413,2022-12-01 06:11:55.871854,2022-12-01 06:12:15.791858,0 days 00:00:19.920004,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1421,1421,0.7662026338925922,2022-12-01 06:12:16.018780,2022-12-01 06:12:35.847907,0 days 00:00:19.829127,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1422,1422,0.7282856013221265,2022-12-01 06:12:36.088351,2022-12-01 06:12:51.946623,0 days 00:00:15.858272,"{0: 1, 1: 10}",2.0,1.0,910,COMPLETE
1423,1423,0.7694807069125246,2022-12-01 06:12:52.190021,2022-12-01 06:13:11.954718,0 days 00:00:19.764697,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1424,1424,0.7672485503634718,2022-12-01 06:13:12.189076,2022-12-01 06:13:32.180604,0 days 00:00:19.991528,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1425,1425,0.7664612938020111,2022-12-01 06:13:32.407402,2022-12-01 06:13:52.299544,0 days 00:00:19.892142,"{0: 1, 1: 10}",13.0,1.0,910,COMPLETE
1426,1426,0.7651804601058483,2022-12-01 06:13:52.538091,2022-12-01 06:14:12.416924,0 days 00:00:19.878833,"{0: 1, 1: 10}",26.0,1.0,910,COMPLETE
1427,1427,0.7699286266737865,2022-12-01 06:14:12.655397,2022-12-01 06:14:32.754520,0 days 00:00:20.099123,"{0: 1, 1: 10}",21.0,1.0,910,COMPLETE
1428,1428,0.7594795958740945,2022-12-01 06:14:32.989990,2022-12-01 06:14:52.641299,0 days 00:00:19.651309,"{0: 1, 1: 10}",8.0,1.0,910,COMPLETE
1429,1429,0.7582730527048922,2022-12-01 06:14:52.870502,2022-12-01 06:15:12.656254,0 days 00:00:19.785752,"{0: 1, 1: 10}",7.0,1.0,910,COMPLETE
1430,1430,0.7682923517115898,2022-12-01 06:15:12.885281,2022-12-01 06:15:32.863517,0 days 00:00:19.978236,"{0: 1, 1: 10}",15.0,1.0,910,COMPLETE
1431,1431,0.7651250257936175,2022-12-01 06:15:33.089837,2022-12-01 06:15:52.833239,0 days 00:00:19.743402,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1432,1432,0.7677597655125432,2022-12-01 06:15:53.066820,2022-12-01 06:16:12.949961,0 days 00:00:19.883141,"{0: 1, 1: 10}",,1.0,910,COMPLETE
1433,1433,0.7607628020271502,2022-12-01 06:16:13.148349,2022-12-01 06:16:33.261192,0 days 00:00:20.112843,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1434,1434,0.768408815068115,2022-12-01 06:16:33.501371,2022-12-01 06:16:53.564108,0 days 00:00:20.062737,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1435,1435,0.7681503402627141,2022-12-01 06:16:53.792978,2022-12-01 06:17:13.899139,0 days 00:00:20.106161,"{0: 1, 1: 10}",27.0,1.0,910,COMPLETE
1436,1436,0.7658022154932584,2022-12-01 06:17:14.136534,2022-12-01 06:17:34.034351,0 days 00:00:19.897817,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1437,1437,0.5992181424056888,2022-12-01 06:17:34.266812,2022-12-01 06:17:47.165078,0 days 00:00:12.898266,"{0: 1, 1: 10}",1.0,1.0,910,COMPLETE
1438,1438,0.7676495656976497,2022-12-01 06:17:47.393071,2022-12-01 06:18:07.274783,0 days 00:00:19.881712,"{0: 1, 1: 10}",12.0,1.0,910,COMPLETE
1439,1439,0.767926045840234,2022-12-01 06:18:07.510106,2022-12-01 06:18:27.330028,0 days 00:00:19.819922,"{0: 1, 1: 10}",33.0,1.0,910,COMPLETE
1440,1440,0.7677853392218434,2022-12-01 06:18:27.561803,2022-12-01 06:18:47.467725,0 days 00:00:19.905922,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1441,1441,0.7678803527488502,2022-12-01 06:18:47.695529,2022-12-01 06:19:06.885125,0 days 00:00:19.189596,"{0: 1, 1: 10}",31.0,1.0,860,COMPLETE
1442,1442,0.7714854322040969,2022-12-01 06:19:07.119936,2022-12-01 06:19:27.089492,0 days 00:00:19.969556,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1443,1443,0.7679727196774002,2022-12-01 06:19:27.332681,2022-12-01 06:19:47.341288,0 days 00:00:20.008607,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1444,1444,0.7652005475777279,2022-12-01 06:19:47.568882,2022-12-01 06:20:06.598580,0 days 00:00:19.029698,"{0: 1, 1: 10}",16.0,1.0,860,COMPLETE
1445,1445,0.7666709683490026,2022-12-01 06:20:06.827582,2022-12-01 06:20:26.736320,0 days 00:00:19.908738,"{0: 1, 1: 10}",37.0,1.0,910,COMPLETE
1446,1446,0.7651236091483995,2022-12-01 06:20:26.969234,2022-12-01 06:20:46.177193,0 days 00:00:19.207959,"{0: 1, 1: 10}",15.0,1.0,860,COMPLETE
1447,1447,0.7689732250514163,2022-12-01 06:20:46.407802,2022-12-01 06:21:06.234941,0 days 00:00:19.827139,"{0: 1, 1: 10}",11.0,1.0,910,COMPLETE
1448,1448,0.7654886962323532,2022-12-01 06:21:06.484573,2022-12-01 06:21:26.402214,0 days 00:00:19.917641,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
1449,1449,0.7671392791122047,2022-12-01 06:21:26.630586,2022-12-01 06:21:45.631637,0 days 00:00:19.001051,"{0: 1, 1: 10}",25.0,1.0,860,COMPLETE
1450,1450,0.7645120660656665,2022-12-01 06:21:45.868053,2022-12-01 06:22:05.895468,0 days 00:00:20.027415,"{0: 1, 1: 10}",18.0,1.0,910,COMPLETE
1451,1451,0.7673166097864393,2022-12-01 06:22:06.124828,2022-12-01 06:22:25.399903,0 days 00:00:19.275075,"{0: 1, 1: 10}",14.0,1.0,860,COMPLETE
1452,1452,0.7605892629417059,2022-12-01 06:22:25.647253,2022-12-01 06:22:43.685839,0 days 00:00:18.038586,"{0: 1, 1: 10}",3.0,1.0,910,COMPLETE
1453,1453,0.7536869192562319,2022-12-01 06:22:43.920074,2022-12-01 06:23:02.678372,0 days 00:00:18.758298,"{0: 1, 1: 10}",6.0,1.0,860,COMPLETE
1454,1454,0.7632225295615467,2022-12-01 06:23:02.908464,2022-12-01 06:23:22.923136,0 days 00:00:20.014672,"{0: 1, 1: 10}",17.0,1.0,910,COMPLETE
1455,1455,0.7689413688132437,2022-12-01 06:23:23.158809,2022-12-01 06:23:43.039356,0 days 00:00:19.880547,"{0: 1, 1: 10}",32.0,1.0,910,COMPLETE
